Year,Reporter_Country,Reporter_Region,Partner_Country,Partner_Region,Flow_Type,Product_Category,Trade_Value_USD,Tariff_Rate,Disruption_Risk_Score
2022,USA,North America,Japan,Asia,Export,Analog ICs,388021.52,0.103,3
2022,Mexico,North America,France,Europe,Import,Memory ICs,13039.83,0.089,9
2022,Taiwan,Asia,Malaysia,Asia,Export,Logic ICs,17350.18,0.009,7
2022,Canada,North America,Germany,Europe,Export,Sensors,751500.84,0.139,7
2022,China,Asia,France,Europe,Export,Logic ICs,5864441.07,0.148,9
2022,South Korea,Asia,Mexico,North America,Import,Optoelectronics,13919.7,0.124,2
2022,Mexico,North America,Netherlands,Europe,Import,Logic ICs,227915.28,0.099,6
2022,USA,North America,Canada,North America,Export,Optoelectronics,3896.2,0.022,6
2022,China,Asia,France,Europe,Export,Sensors,60756.28,0.071,9
2022,Vietnam,Asia,China,Asia,Import,Sensors,18722.75,0.094,6
2022,India,Asia,Singapore,Asia,Export,Optoelectronics,492.27,0.038,9
2022,France,Europe,South Korea,Asia,Import,Logic ICs,6206.49,0.067,10
2022,Japan,Asia,USA,North America,Import,Sensors,1153552.08,0.139,4
2022,South Korea,Asia,Canada,North America,Import,Sensors,6497.52,0.025,6
2022,India,Asia,South Korea,Asia,Export,Analog ICs,45481.6,0.012,2
2022,Canada,North America,Vietnam,Asia,Import,Analog ICs,115138.03,0.121,3
2022,Taiwan,Asia,Netherlands,Europe,Import,Logic ICs,1070.61,0.0,4
2022,South Korea,Asia,Singapore,Asia,Export,Microprocessors,17199.12,0.027,5
2022,USA,North America,Netherlands,Europe,Export,Memory ICs,10451.65,0.011,6
2022,South Korea,Asia,Singapore,Asia,Import,Analog ICs,48831.18,0.139,5
2022,UK,Europe,Taiwan,Asia,Import,Sensors,600488.88,0.091,6
2022,Germany,Europe,South Korea,Asia,Export,Analog ICs,4430.54,0.105,1
2022,Canada,North America,India,Asia,Export,Memory ICs,24888.78,0.096,2
2022,USA,North America,Taiwan,Asia,Export,Microprocessors,158070.98,0.141,6
2022,South Korea,Asia,Vietnam,Asia,Export,Optoelectronics,923.63,0.134,2
2022,South Korea,Asia,Malaysia,Asia,Import,Memory ICs,168026.07,0.063,3
2022,India,Asia,Malaysia,Asia,Export,Logic ICs,9830.46,0.005,3
2022,Canada,North America,Germany,Europe,Export,Microprocessors,365.62,0.016,7
2022,Netherlands,Europe,Taiwan,Asia,Export,Memory ICs,30764.23,0.124,3
2022,France,Europe,USA,North America,Import,Analog ICs,107995.65,0.097,1
2022,Vietnam,Asia,Japan,Asia,Export,Memory ICs,327181.46,0.105,5
2022,Vietnam,Asia,France,Europe,Export,Logic ICs,43661.07,0.057,10
2022,USA,North America,Vietnam,Asia,Export,Microprocessors,1019189.54,0.074,2
2022,USA,North America,India,Asia,Import,Memory ICs,80358.9,0.053,10
2022,China,Asia,France,Europe,Import,Sensors,2899.51,0.008,10
2022,UK,Europe,South Korea,Asia,Export,Sensors,13115.53,0.01,6
2022,Japan,Asia,Taiwan,Asia,Export,Optoelectronics,2256.54,0.077,8
2022,Taiwan,Asia,China,Asia,Import,Sensors,12665.9,0.075,10
2022,Singapore,Asia,India,Asia,Import,Microprocessors,1341.5,0.003,7
2022,Singapore,Asia,Canada,North America,Export,Memory ICs,250.49,0.124,4
2022,Germany,Europe,Japan,Asia,Export,Memory ICs,16173.29,0.129,8
2022,South Korea,Asia,Mexico,North America,Import,Analog ICs,2762.5,0.025,8
2022,Netherlands,Europe,Mexico,North America,Import,Sensors,170224.23,0.011,9
2022,Canada,North America,South Korea,Asia,Import,Analog ICs,11577.07,0.035,4
2022,Canada,North America,Singapore,Asia,Import,Optoelectronics,319449.45,0.103,2
2022,India,Asia,Canada,North America,Import,Memory ICs,20170.75,0.003,8
2022,Singapore,Asia,USA,North America,Export,Memory ICs,11147.56,0.014,7
2022,Taiwan,Asia,China,Asia,Import,Analog ICs,7231840.64,0.03,7
2022,USA,North America,Singapore,Asia,Export,Sensors,116968.16,0.072,5
2022,Singapore,Asia,Vietnam,Asia,Import,Memory ICs,16432.47,0.06,4
2022,India,Asia,Germany,Europe,Import,Sensors,38164.67,0.018,10
2022,Canada,North America,Mexico,North America,Import,Logic ICs,151850.74,0.068,3
2022,Canada,North America,India,Asia,Export,Sensors,90099.73,0.06,8
2022,China,Asia,France,Europe,Export,Sensors,5638.8,0.049,1
2022,Japan,Asia,Malaysia,Asia,Export,Microprocessors,3445323.49,0.003,3
2022,Vietnam,Asia,China,Asia,Export,Sensors,7227.23,0.099,2
2022,UK,Europe,South Korea,Asia,Export,Analog ICs,11585.07,0.135,4
2022,Japan,Asia,Germany,Europe,Import,Logic ICs,69013.88,0.032,4
2022,Singapore,Asia,India,Asia,Import,Optoelectronics,77435.37,0.075,1
2022,UK,Europe,Vietnam,Asia,Export,Optoelectronics,10465.55,0.097,8
2022,Vietnam,Asia,Canada,North America,Export,Optoelectronics,8541.74,0.003,3
2022,Japan,Asia,Netherlands,Europe,Export,Logic ICs,143893.81,0.069,2
2022,South Korea,Asia,Singapore,Asia,Export,Optoelectronics,100515.31,0.145,8
2022,Singapore,Asia,Malaysia,Asia,Export,Sensors,17172.99,0.04,5
2022,Taiwan,Asia,Germany,Europe,Export,Analog ICs,2526.7,0.003,3
2022,UK,Europe,France,Europe,Export,Sensors,2292.02,0.103,6
2022,UK,Europe,France,Europe,Import,Optoelectronics,129931.77,0.14,5
2022,China,Asia,Japan,Asia,Export,Analog ICs,47480.95,0.148,3
2022,Vietnam,Asia,UK,Europe,Import,Logic ICs,382791.63,0.03,9
2022,South Korea,Asia,Malaysia,Asia,Import,Logic ICs,13431.1,0.095,6
2022,South Korea,Asia,Japan,Asia,Import,Analog ICs,42892.88,0.072,1
2022,India,Asia,China,Asia,Import,Optoelectronics,839381.55,0.07,8
2022,UK,Europe,Netherlands,Europe,Export,Optoelectronics,10626.35,0.062,4
2022,USA,North America,South Korea,Asia,Export,Logic ICs,46411.21,0.081,4
2022,Malaysia,Asia,Japan,Asia,Import,Analog ICs,30729.74,0.005,1
2022,USA,North America,Malaysia,Asia,Import,Microprocessors,11055.43,0.04,4
2022,Taiwan,Asia,Mexico,North America,Import,Microprocessors,22577.98,0.097,3
2022,Japan,Asia,USA,North America,Export,Logic ICs,11012.99,0.101,4
2022,Malaysia,Asia,Vietnam,Asia,Import,Memory ICs,12540.33,0.089,2
2022,India,Asia,Malaysia,Asia,Export,Sensors,85525.83,0.115,9
2022,Germany,Europe,Vietnam,Asia,Export,Memory ICs,10489.74,0.053,10
2022,South Korea,Asia,UK,Europe,Export,Analog ICs,502.73,0.055,2
2022,Singapore,Asia,France,Europe,Import,Microprocessors,353169.97,0.024,10
2022,Taiwan,Asia,South Korea,Asia,Export,Sensors,50746.17,0.054,3
2022,France,Europe,Vietnam,Asia,Export,Microprocessors,8146.36,0.124,1
2022,South Korea,Asia,USA,North America,Import,Analog ICs,24960.54,0.11,6
2022,South Korea,Asia,UK,Europe,Export,Optoelectronics,137692.98,0.023,5
2022,South Korea,Asia,Malaysia,Asia,Import,Logic ICs,117391.7,0.05,7
2022,Canada,North America,Singapore,Asia,Import,Microprocessors,314417.34,0.031,9
2022,Germany,Europe,Taiwan,Asia,Export,Sensors,4483.05,0.009,10
2022,India,Asia,USA,North America,Export,Memory ICs,32330.91,0.086,8
2022,China,Asia,Taiwan,Asia,Import,Sensors,93175.4,0.121,7
2022,Canada,North America,Mexico,North America,Export,Memory ICs,41735.53,0.12,2
2022,Japan,Asia,Canada,North America,Export,Optoelectronics,143045.03,0.006,4
2022,Malaysia,Asia,France,Europe,Export,Analog ICs,60877.93,0.062,10
2022,Malaysia,Asia,Taiwan,Asia,Import,Memory ICs,105621.45,0.087,8
2022,Netherlands,Europe,USA,North America,Export,Sensors,96205.19,0.113,9
2022,Vietnam,Asia,China,Asia,Export,Sensors,16371.89,0.136,5
2022,USA,North America,Singapore,Asia,Import,Optoelectronics,59872.59,0.096,3
2022,Mexico,North America,China,Asia,Import,Logic ICs,14987.59,0.071,7
2022,Canada,North America,UK,Europe,Import,Microprocessors,11461.0,0.008,8
2022,Singapore,Asia,Japan,Asia,Import,Microprocessors,4346.11,0.04,2
2022,China,Asia,Malaysia,Asia,Import,Sensors,2068.07,0.101,10
2022,Japan,Asia,Vietnam,Asia,Export,Microprocessors,221236.4,0.12,9
2022,Japan,Asia,Germany,Europe,Import,Memory ICs,3374.34,0.086,6
2022,Vietnam,Asia,China,Asia,Export,Sensors,321312.18,0.09,2
2022,Canada,North America,UK,Europe,Import,Memory ICs,4666.77,0.01,2
2022,France,Europe,Netherlands,Europe,Import,Optoelectronics,17813.68,0.058,6
2022,France,Europe,Netherlands,Europe,Import,Microprocessors,251319.74,0.087,7
2022,Mexico,North America,Taiwan,Asia,Import,Logic ICs,30738.64,0.049,7
2022,Malaysia,Asia,Germany,Europe,Export,Logic ICs,183487.23,0.071,6
2022,Mexico,North America,USA,North America,Import,Sensors,1509.83,0.056,4
2022,China,Asia,South Korea,Asia,Export,Sensors,8338.53,0.113,3
2022,France,Europe,UK,Europe,Import,Sensors,271091.27,0.114,6
2022,Japan,Asia,USA,North America,Export,Sensors,86978.69,0.05,8
2022,Taiwan,Asia,Singapore,Asia,Export,Optoelectronics,12717.22,0.027,8
2022,Netherlands,Europe,Singapore,Asia,Export,Memory ICs,8826.93,0.005,9
2022,Canada,North America,Netherlands,Europe,Export,Analog ICs,5977.44,0.076,2
2022,Canada,North America,USA,North America,Export,Microprocessors,8127.69,0.031,5
2022,USA,North America,Japan,Asia,Export,Optoelectronics,10212.31,0.084,8
2022,India,Asia,UK,Europe,Export,Optoelectronics,8073.13,0.0,3
2022,Japan,Asia,Malaysia,Asia,Export,Optoelectronics,135885.34,0.061,8
2022,Japan,Asia,China,Asia,Export,Optoelectronics,18410.42,0.028,6
2022,China,Asia,Germany,Europe,Import,Optoelectronics,1226.78,0.022,6
2022,Japan,Asia,Canada,North America,Export,Memory ICs,53621.59,0.135,7
2022,Germany,Europe,Canada,North America,Import,Memory ICs,1298.48,0.147,7
2022,Netherlands,Europe,Japan,Asia,Export,Analog ICs,155709.06,0.087,1
2022,China,Asia,Vietnam,Asia,Export,Logic ICs,298395.94,0.115,6
2022,UK,Europe,Taiwan,Asia,Export,Logic ICs,3609.21,0.063,3
2022,UK,Europe,USA,North America,Export,Microprocessors,30218.49,0.147,4
2022,USA,North America,France,Europe,Export,Logic ICs,286.58,0.045,4
2022,USA,North America,China,Asia,Export,Memory ICs,127.14,0.172,4
2022,Netherlands,Europe,Malaysia,Asia,Import,Analog ICs,11747.04,0.095,1
2022,Canada,North America,Germany,Europe,Export,Analog ICs,1419.71,0.1,6
2022,India,Asia,South Korea,Asia,Export,Microprocessors,88022.18,0.003,1
2022,Netherlands,Europe,Taiwan,Asia,Export,Analog ICs,247325.68,0.09,7
2022,China,Asia,Singapore,Asia,Import,Microprocessors,20982.14,0.018,4
2022,Malaysia,Asia,UK,Europe,Export,Microprocessors,8784.93,0.046,6
2022,Singapore,Asia,Netherlands,Europe,Import,Microprocessors,32134.36,0.056,4
2022,UK,Europe,Mexico,North America,Export,Analog ICs,29214.01,0.072,7
2022,France,Europe,South Korea,Asia,Export,Microprocessors,29445.98,0.073,5
2022,Mexico,North America,Taiwan,Asia,Export,Analog ICs,1531850.64,0.071,6
2022,India,Asia,Singapore,Asia,Import,Logic ICs,155701.37,0.063,1
2022,China,Asia,Singapore,Asia,Export,Logic ICs,2244.23,0.077,6
2022,UK,Europe,France,Europe,Import,Optoelectronics,24830.07,0.081,7
2022,Vietnam,Asia,India,Asia,Export,Sensors,137107.3,0.071,1
2022,Netherlands,Europe,Taiwan,Asia,Export,Microprocessors,224314.34,0.022,4
2022,France,Europe,Malaysia,Asia,Import,Optoelectronics,1231.74,0.003,8
2022,Japan,Asia,South Korea,Asia,Import,Microprocessors,146072.62,0.108,5
2022,India,Asia,Germany,Europe,Import,Analog ICs,91253.08,0.032,3
2022,Vietnam,Asia,South Korea,Asia,Export,Logic ICs,510505.9,0.108,7
2022,France,Europe,Singapore,Asia,Import,Optoelectronics,237208.44,0.102,7
2022,China,Asia,UK,Europe,Import,Sensors,22819.45,0.118,6
2022,Canada,North America,South Korea,Asia,Export,Logic ICs,2736.8,0.042,5
2022,Singapore,Asia,Canada,North America,Import,Sensors,171960.69,0.095,2
2022,Malaysia,Asia,USA,North America,Import,Memory ICs,6394.99,0.077,5
2022,Singapore,Asia,India,Asia,Import,Analog ICs,4492.72,0.068,3
2022,Canada,North America,China,Asia,Export,Logic ICs,24220.36,0.05,3
2022,Taiwan,Asia,Malaysia,Asia,Import,Logic ICs,626.73,0.024,5
2022,India,Asia,Canada,North America,Import,Memory ICs,2694.92,0.006,10
2022,China,Asia,Mexico,North America,Import,Memory ICs,119639.33,0.035,6
2022,UK,Europe,India,Asia,Import,Analog ICs,3461.5,0.077,1
2022,India,Asia,Taiwan,Asia,Export,Analog ICs,2529.46,0.143,5
2022,Malaysia,Asia,Vietnam,Asia,Export,Microprocessors,288.82,0.065,5
2022,Vietnam,Asia,South Korea,Asia,Import,Analog ICs,3564.27,0.006,4
2022,USA,North America,Vietnam,Asia,Import,Logic ICs,46503.99,0.15,7
2022,USA,North America,Vietnam,Asia,Export,Logic ICs,309085.92,0.016,9
2022,Singapore,Asia,South Korea,Asia,Export,Microprocessors,2897.7,0.078,6
2022,India,Asia,Canada,North America,Import,Microprocessors,43388.59,0.053,5
2022,Germany,Europe,Netherlands,Europe,Export,Logic ICs,9415.65,0.127,8
2022,France,Europe,Germany,Europe,Export,Sensors,16923.93,0.012,9
2022,China,Asia,Germany,Europe,Export,Optoelectronics,26918.78,0.08,2
2022,Singapore,Asia,Mexico,North America,Import,Logic ICs,14358.38,0.029,6
2022,South Korea,Asia,USA,North America,Export,Sensors,357912.99,0.146,10
2022,Vietnam,Asia,USA,North America,Export,Logic ICs,10360.32,0.074,5
2022,China,Asia,UK,Europe,Export,Memory ICs,1463.5,0.006,9
2022,China,Asia,UK,Europe,Export,Microprocessors,2033.62,0.053,6
2022,Vietnam,Asia,UK,Europe,Import,Sensors,276985.62,0.146,8
2022,UK,Europe,Vietnam,Asia,Export,Sensors,15644.66,0.074,4
2022,USA,North America,Netherlands,Europe,Export,Analog ICs,15485.8,0.048,5
2022,Taiwan,Asia,Vietnam,Asia,Export,Sensors,514235.09,0.024,7
2022,UK,Europe,Singapore,Asia,Import,Analog ICs,224676.16,0.055,6
2022,Mexico,North America,South Korea,Asia,Export,Logic ICs,9199.16,0.083,3
2022,India,Asia,France,Europe,Import,Sensors,49841.39,0.065,5
2022,France,Europe,Germany,Europe,Export,Sensors,137770.01,0.021,5
2022,Mexico,North America,Netherlands,Europe,Import,Logic ICs,16957.15,0.142,2
2022,Vietnam,Asia,Germany,Europe,Import,Logic ICs,343261.49,0.097,8
2022,Singapore,Asia,USA,North America,Export,Microprocessors,2199.51,0.097,2
2022,Netherlands,Europe,Mexico,North America,Export,Analog ICs,561329.38,0.092,9
2022,France,Europe,Netherlands,Europe,Export,Optoelectronics,4563.88,0.141,4
2022,Canada,North America,China,Asia,Export,Memory ICs,3113.39,0.024,4
2022,India,Asia,Taiwan,Asia,Import,Sensors,629014.17,0.031,6
2022,Canada,North America,Japan,Asia,Import,Analog ICs,16715.27,0.127,4
2022,South Korea,Asia,Japan,Asia,Export,Analog ICs,34828.44,0.071,2
2022,Taiwan,Asia,UK,Europe,Export,Analog ICs,5722.18,0.075,4
2022,Netherlands,Europe,Canada,North America,Export,Memory ICs,71045.55,0.146,8
2022,UK,Europe,India,Asia,Import,Analog ICs,52111.18,0.092,9
2022,France,Europe,Malaysia,Asia,Export,Memory ICs,966.92,0.132,10
2022,UK,Europe,Vietnam,Asia,Export,Sensors,93920.81,0.038,6
2022,Malaysia,Asia,Canada,North America,Import,Optoelectronics,10069.44,0.003,8
2022,Taiwan,Asia,Germany,Europe,Import,Logic ICs,20666.96,0.015,3
2022,China,Asia,UK,Europe,Export,Sensors,43613.37,0.02,3
2022,Taiwan,Asia,India,Asia,Export,Logic ICs,48448.55,0.049,3
2022,India,Asia,Japan,Asia,Import,Analog ICs,4077.0,0.062,5
2022,UK,Europe,USA,North America,Import,Memory ICs,119060.71,0.125,10
2022,Canada,North America,Vietnam,Asia,Export,Memory ICs,515627.31,0.046,10
2022,China,Asia,Canada,North America,Export,Analog ICs,98417.85,0.118,4
2022,Germany,Europe,Taiwan,Asia,Import,Logic ICs,171800.93,0.065,9
2022,UK,Europe,Netherlands,Europe,Import,Logic ICs,6237.65,0.083,9
2022,France,Europe,Netherlands,Europe,Import,Logic ICs,75168.88,0.129,10
2022,Mexico,North America,Singapore,Asia,Import,Sensors,505.89,0.149,4
2022,India,Asia,South Korea,Asia,Export,Sensors,55111.29,0.011,5
2022,UK,Europe,South Korea,Asia,Export,Optoelectronics,414806.16,0.086,8
2022,France,Europe,China,Asia,Export,Optoelectronics,1276.23,0.05,3
2022,China,Asia,Malaysia,Asia,Import,Optoelectronics,1007731.31,0.123,4
2022,USA,North America,Japan,Asia,Import,Logic ICs,214306.4,0.093,9
2022,Taiwan,Asia,Germany,Europe,Import,Sensors,1687.32,0.06,7
2022,India,Asia,Netherlands,Europe,Export,Microprocessors,417051.11,0.003,2
2022,Japan,Asia,Singapore,Asia,Import,Memory ICs,4001.42,0.141,6
2022,Canada,North America,Malaysia,Asia,Import,Microprocessors,14322.79,0.139,2
2022,Vietnam,Asia,UK,Europe,Import,Sensors,216814.24,0.029,4
2022,South Korea,Asia,Singapore,Asia,Export,Analog ICs,29660.2,0.061,7
2022,Singapore,Asia,Malaysia,Asia,Export,Logic ICs,15638.44,0.102,5
2022,Vietnam,Asia,Mexico,North America,Import,Optoelectronics,25540.18,0.021,6
2022,Japan,Asia,Germany,Europe,Import,Analog ICs,26728.16,0.096,9
2022,Taiwan,Asia,Canada,North America,Import,Sensors,1770724.07,0.014,4
2022,Singapore,Asia,Canada,North America,Export,Memory ICs,148956.25,0.142,1
2022,Canada,North America,China,Asia,Import,Memory ICs,146193.49,0.004,7
2022,Canada,North America,France,Europe,Import,Analog ICs,18502.25,0.021,5
2022,South Korea,Asia,India,Asia,Export,Microprocessors,1567.25,0.137,2
2022,Malaysia,Asia,Germany,Europe,Export,Sensors,8570.65,0.044,8
2022,Singapore,Asia,Japan,Asia,Import,Memory ICs,192815.39,0.008,2
2022,Singapore,Asia,UK,Europe,Import,Optoelectronics,3010.45,0.046,2
2022,Japan,Asia,Mexico,North America,Import,Logic ICs,30566.2,0.115,1
2022,China,Asia,Canada,North America,Import,Logic ICs,42262.01,0.142,6
2022,China,Asia,Taiwan,Asia,Import,Microprocessors,53454.27,0.124,9
2022,Netherlands,Europe,Mexico,North America,Import,Microprocessors,31704.44,0.027,10
2022,Singapore,Asia,Vietnam,Asia,Import,Memory ICs,62869.99,0.11,2
2022,Canada,North America,India,Asia,Import,Memory ICs,111701.64,0.037,9
2022,Taiwan,Asia,Netherlands,Europe,Import,Logic ICs,6131.46,0.027,8
2022,Netherlands,Europe,Mexico,North America,Import,Microprocessors,6414.62,0.085,8
2022,Netherlands,Europe,Taiwan,Asia,Import,Logic ICs,9245.9,0.045,8
2022,USA,North America,Canada,North America,Export,Microprocessors,609780.12,0.109,10
2022,China,Asia,India,Asia,Export,Optoelectronics,746641.53,0.056,10
2022,Japan,Asia,China,Asia,Import,Logic ICs,39093.99,0.04,5
2022,Germany,Europe,Netherlands,Europe,Export,Memory ICs,8683.19,0.099,7
2022,India,Asia,Malaysia,Asia,Export,Memory ICs,37132.6,0.114,10
2022,Singapore,Asia,UK,Europe,Export,Sensors,27067.29,0.055,2
2022,UK,Europe,Vietnam,Asia,Import,Memory ICs,71832.87,0.076,10
2022,Vietnam,Asia,India,Asia,Export,Memory ICs,61961.65,0.079,1
2022,Japan,Asia,Netherlands,Europe,Import,Optoelectronics,4938.4,0.091,7
2022,India,Asia,China,Asia,Import,Logic ICs,201896.33,0.073,3
2022,USA,North America,South Korea,Asia,Import,Sensors,5626.87,0.092,1
2022,Vietnam,Asia,Singapore,Asia,Export,Optoelectronics,10328.55,0.077,6
2022,Vietnam,Asia,Japan,Asia,Import,Logic ICs,47699.18,0.113,10
2022,South Korea,Asia,Canada,North America,Export,Analog ICs,277429.61,0.007,5
2022,Malaysia,Asia,Singapore,Asia,Export,Optoelectronics,3158.57,0.038,7
2023,USA,North America,South Korea,Asia,Import,Sensors,3304837.33,0.071,6
2023,South Korea,Asia,France,Europe,Export,Analog ICs,8925.95,0.032,6
2023,France,Europe,Canada,North America,Export,Microprocessors,6629.75,0.144,3
2023,Malaysia,Asia,India,Asia,Import,Logic ICs,72191.59,0.1,10
2023,UK,Europe,Malaysia,Asia,Export,Analog ICs,3446.98,0.118,5
2023,Singapore,Asia,India,Asia,Import,Optoelectronics,289777.09,0.029,10
2023,UK,Europe,Taiwan,Asia,Import,Microprocessors,11523.94,0.053,6
2023,India,Asia,Vietnam,Asia,Import,Memory ICs,33649.66,0.01,3
2023,Mexico,North America,Taiwan,Asia,Import,Memory ICs,16246.36,0.053,3
2023,Taiwan,Asia,South Korea,Asia,Export,Analog ICs,193072.14,0.095,5
2023,Singapore,Asia,Japan,Asia,Export,Memory ICs,13096.15,0.016,9
2023,Vietnam,Asia,Taiwan,Asia,Import,Microprocessors,2795.76,0.051,9
2023,Taiwan,Asia,South Korea,Asia,Import,Sensors,24707.65,0.119,9
2023,France,Europe,Netherlands,Europe,Export,Sensors,65077.1,0.098,4
2023,Singapore,Asia,China,Asia,Export,Logic ICs,27347.79,0.083,6
2023,Japan,Asia,Netherlands,Europe,Import,Memory ICs,381285.61,0.101,2
2023,Canada,North America,Malaysia,Asia,Export,Optoelectronics,17293.4,0.043,5
2023,USA,North America,Taiwan,Asia,Export,Microprocessors,3337.11,0.122,6
2023,China,Asia,Singapore,Asia,Import,Microprocessors,22759.74,0.013,9
2023,China,Asia,Germany,Europe,Export,Optoelectronics,3059.83,0.097,8
2023,China,Asia,Vietnam,Asia,Export,Logic ICs,3841.16,0.125,3
2023,Taiwan,Asia,UK,Europe,Export,Optoelectronics,115604.62,0.056,3
2023,Japan,Asia,Taiwan,Asia,Export,Microprocessors,1057821.38,0.008,4
2023,USA,North America,China,Asia,Import,Sensors,72258.3,0.126,2
2023,UK,Europe,Germany,Europe,Export,Microprocessors,9745.35,0.047,8
2023,France,Europe,Malaysia,Asia,Export,Microprocessors,11820.12,0.098,6
2023,Japan,Asia,South Korea,Asia,Import,Microprocessors,71261.91,0.023,7
2023,India,Asia,Canada,North America,Export,Microprocessors,32975.56,0.03,2
2023,Germany,Europe,Mexico,North America,Export,Memory ICs,7723.59,0.146,2
2023,France,Europe,Mexico,North America,Export,Optoelectronics,1618889.62,0.062,2
2023,Germany,Europe,Netherlands,Europe,Export,Logic ICs,170063.22,0.13,7
2023,Germany,Europe,Singapore,Asia,Export,Analog ICs,33604.62,0.063,7
2023,China,Asia,South Korea,Asia,Export,Microprocessors,19464.36,0.0,5
2023,UK,Europe,Malaysia,Asia,Import,Memory ICs,219839.64,0.137,2
2023,Germany,Europe,India,Asia,Export,Analog ICs,5217.19,0.012,3
2023,Mexico,North America,USA,North America,Import,Optoelectronics,90584.19,0.105,2
2023,Japan,Asia,China,Asia,Export,Optoelectronics,617.93,0.053,10
2023,China,Asia,UK,Europe,Export,Microprocessors,7154967.2,0.029,7
2023,USA,North America,Taiwan,Asia,Import,Analog ICs,11015.99,0.106,4
2023,Taiwan,Asia,UK,Europe,Import,Optoelectronics,94184.62,0.132,10
2023,UK,Europe,France,Europe,Export,Microprocessors,33024.2,0.038,6
2023,South Korea,Asia,Germany,Europe,Import,Logic ICs,2709.03,0.026,9
2023,Malaysia,Asia,Netherlands,Europe,Export,Analog ICs,2660.92,0.085,3
2023,Malaysia,Asia,Mexico,North America,Import,Memory ICs,124137.36,0.076,10
2023,India,Asia,Netherlands,Europe,Import,Sensors,2339.59,0.077,6
2023,China,Asia,Malaysia,Asia,Import,Memory ICs,348111.42,0.129,4
2023,Canada,North America,Vietnam,Asia,Import,Memory ICs,29322.62,0.011,3
2023,South Korea,Asia,China,Asia,Export,Logic ICs,10143.43,0.07,1
2023,Taiwan,Asia,Netherlands,Europe,Import,Microprocessors,531814.38,0.12,6
2023,UK,Europe,Mexico,North America,Export,Microprocessors,6798.95,0.116,10
2023,Japan,Asia,France,Europe,Import,Logic ICs,373129.69,0.006,1
2023,Taiwan,Asia,France,Europe,Export,Logic ICs,3833.76,0.003,1
2023,South Korea,Asia,China,Asia,Export,Memory ICs,194502.05,0.141,5
2023,China,Asia,Singapore,Asia,Import,Logic ICs,759.45,0.041,6
2023,France,Europe,South Korea,Asia,Import,Memory ICs,8825.98,0.083,5
2023,Japan,Asia,Mexico,North America,Import,Memory ICs,5138.81,0.007,4
2023,China,Asia,Japan,Asia,Import,Logic ICs,4271.91,0.009,3
2023,Canada,North America,France,Europe,Export,Logic ICs,90201.9,0.057,6
2023,Japan,Asia,South Korea,Asia,Export,Analog ICs,681.4,0.097,7
2023,Malaysia,Asia,Mexico,North America,Import,Sensors,1474883.43,0.05,3
2023,France,Europe,Germany,Europe,Export,Microprocessors,16150.42,0.009,4
2023,UK,Europe,Japan,Asia,Export,Sensors,23299.33,0.053,6
2023,Germany,Europe,France,Europe,Import,Analog ICs,14646.34,0.135,10
2023,USA,North America,Japan,Asia,Import,Optoelectronics,24710.05,0.064,8
2023,Mexico,North America,Malaysia,Asia,Export,Optoelectronics,540973.2,0.031,3
2023,South Korea,Asia,Mexico,North America,Import,Optoelectronics,10000.95,0.133,5
2023,Taiwan,Asia,Malaysia,Asia,Import,Microprocessors,222902.36,0.116,8
2023,India,Asia,Germany,Europe,Export,Sensors,15630.96,0.141,4
2023,South Korea,Asia,China,Asia,Export,Memory ICs,85698.25,0.003,1
2023,China,Asia,Malaysia,Asia,Export,Analog ICs,5322.65,0.129,7
2023,Malaysia,Asia,South Korea,Asia,Export,Microprocessors,9009.26,0.036,5
2023,India,Asia,France,Europe,Import,Memory ICs,552511.74,0.099,1
2023,Japan,Asia,Netherlands,Europe,Import,Sensors,59472.5,0.049,6
2023,UK,Europe,France,Europe,Import,Optoelectronics,78448.69,0.01,10
2023,France,Europe,USA,North America,Export,Microprocessors,90538.44,0.083,6
2023,Canada,North America,Malaysia,Asia,Import,Sensors,30226.12,0.109,9
2023,Japan,Asia,South Korea,Asia,Import,Sensors,1003.45,0.036,10
2023,Taiwan,Asia,Netherlands,Europe,Import,Memory ICs,2745.68,0.091,4
2023,South Korea,Asia,Singapore,Asia,Import,Microprocessors,95390.59,0.049,2
2023,Singapore,Asia,France,Europe,Export,Microprocessors,7889.92,0.093,5
2023,UK,Europe,USA,North America,Export,Memory ICs,5359.69,0.004,6
2023,South Korea,Asia,Mexico,North America,Export,Memory ICs,92892.57,0.099,5
2023,Netherlands,Europe,Canada,North America,Import,Logic ICs,925540.35,0.064,3
2023,USA,North America,Canada,North America,Export,Memory ICs,4872.7,0.115,6
2023,Mexico,North America,Singapore,Asia,Import,Sensors,113986.99,0.002,7
2023,France,Europe,Vietnam,Asia,Import,Logic ICs,8290.05,0.099,3
2023,Germany,Europe,France,Europe,Import,Analog ICs,1148828.22,0.003,5
2023,Malaysia,Asia,Mexico,North America,Export,Analog ICs,60660.77,0.1,6
2023,India,Asia,South Korea,Asia,Import,Analog ICs,156733.07,0.083,9
2023,South Korea,Asia,USA,North America,Export,Sensors,10159.26,0.086,9
2023,India,Asia,Malaysia,Asia,Export,Optoelectronics,396.77,0.038,4
2023,Netherlands,Europe,Mexico,North America,Import,Optoelectronics,68737.63,0.031,6
2023,UK,Europe,Netherlands,Europe,Import,Optoelectronics,28679.56,0.017,7
